	CD14_positive_monocyte	CD16_positive_monocyte	CD4_positive_alpha_beta_T_cell	CD56bright_natural_killer_cell	CD56dim_natural_killer_cell	CD8_positive_alpha_beta_T_cell	MAST_cell	basophil	eosinophil	gamma_delta_T_cell	hematopoietic_progenitor	macrophage_m0	macrophage_m1	macrophage_m2	memory_B_cell	myeloid_dendritic_cell	naive_B_cell	neutrophil	plasma_cell	plasmacytoid_dendritic_cell	natural_killer_cell	monocyte	B_cell	T_cell	granulocyte
TCGA.BP.4343.01A	0.0675671730957512	0	0.159539386699175	0	0.149305102424399	0.0357000404015846	0.11549016636217	0	0.0099118978303969	0	0.00270056604590412	0.249758234372769	0.0642022646776163	0	0	0	0.130010226417794	0	0	0.0158149416724393	0.149305102424399	0.0675671730957512	0.130010226417794	0.19523942710076	0.0099118978303969
TCGA.BP.4344.01A	0.0612646421040466	0	0.314589968501786	0	0.225599843465583	0.0373315331072587	0	0.00192106774679104	0	0	0.0278188401169178	0.162700401770927	0.00664649955725467	0	0	0.038629597692612	0.108045186888683	0	0	0.0154524190481406	0.225599843465583	0.0612646421040466	0.108045186888683	0.351921501609045	0.00192106774679104
TCGA.BP.4345.01A	0.0962000865381328	0	0.207475792901042	0	0.128539913792278	0.0292306996810922	0.0193614902945558	0	0	0	0.0413928601508513	0.303752899588343	0.0944357240536479	0	0	0	0.0343023186828031	0	0.0186747926640864	0.0266334216531673	0.128539913792278	0.0962000865381328	0.0529771113468895	0.236706492582134	0
TCGA.BP.4346.01A	0	0.0194930359017577	0.231771011444831	0	0.0472872465184627	0.107817560390739	0	0.00936454479278866	0.0399896271647485	0	0.0120771098622448	0.132234105635251	0.259625545218686	0	0	0	0.0364177804580343	0	0	0.103922432612456	0.0472872465184627	0.0194930359017577	0.0364177804580343	0.33958857183557	0.0493541719575372
TCGA.BP.4347.01A	0	0.0178435136146443	0.395918983602558	0	0.146427726031057	0.0477161168831114	0	0.0127595406970967	0.0341016621878628	0	0.0308298923977851	0.143788447316757	0.0411441636541933	0	0	0.00972488457268846	0	0	0.0757455794608079	0.0439994895814383	0.146427726031057	0.0178435136146443	0.0757455794608079	0.443635100485669	0.0468612028849595
TCGA.BP.4349.01A	0	0.036813074437938	0.461124194706787	0	0.101108791659567	0.0353862639630424	0	0	0.05356436717898	0	0.037153511755227	0.130134148983504	0.0469900663694199	0	0	0.00574084727877918	0.0919847336667559	0	0	0	0.101108791659567	0.036813074437938	0.0919847336667559	0.496510458669829	0.05356436717898
TCGA.BP.4351.01A	0	0.0313862990768231	0.294415669655648	0	0.110781600342481	0.0388836422500114	0.0491564997287722	0	0.0833167888533333	0	0.050072109410905	0.117099742900414	0.0697165145120311	0	0	0	0.0956029047533657	0	0	0.0595682285162151	0.110781600342481	0.0313862990768231	0.0956029047533657	0.333299311905659	0.0833167888533333
TCGA.BP.4352.01A	0	0.0202803480994983	0.238026243808275	0	0.151922347759348	0.0380582045040998	0.197065948260442	0	0	0	0	0.103985449540896	0.0836276290378472	0	0	0.0315523433456821	0.075018024604182	0	0.0203443301847206	0.0401191308550091	0.151922347759348	0.0202803480994983	0.0953623547889026	0.276084448312375	0
TCGA.BP.4353.01A	0.0596296132628628	0	0.242960788720388	0	0.161741767506541	0.0355661053053723	0	0	0.157584199571692	0	0.0175785473920961	0.115318489090053	0.057045933275377	0	0	0.0375144806529669	0.115060075222651	0	0	0	0.161741767506541	0.0596296132628628	0.115060075222651	0.27852689402576	0.157584199571692
TCGA.BP.4354.01A	0.337892625058524	0	0.235544135868002	0	0.122812851030435	0.0200749705366845	0.00951070623105015	0	0.00111771670569236	0	0.0235344791726129	0.106072433497903	0.0956930257248052	0	0	0	0.038060048822329	0	0	0.00968700735196133	0.122812851030435	0.337892625058524	0.038060048822329	0.255619106404686	0.00111771670569236
TCGA.BP.4355.01A	0.0365546965594691	0	0.356534571109914	0	0.178267316669576	0.0332142100821679	0	0.00506237351483346	0	0	0.0370941125078538	0.243780475278507	0	0	0	0.0105262287166757	0.0784055950958481	0	0	0.0205604204651548	0.178267316669576	0.0365546965594691	0.0784055950958481	0.389748781192082	0.00506237351483346
TCGA.BP.4756.01A	0	0.0233639348613925	0.174393054643983	0	0.103903187211263	0.0505786432962736	0	0.00613227359494276	0.0457608180271459	0	0.0415219664743859	0.447137178165929	0.0393178717870076	0	0	0	0	0	0.06076414590678	0.00712692603089777	0.103903187211263	0.0233639348613925	0.06076414590678	0.224971697940257	0.0518930916220887
TCGA.BP.4758.01A	0.0231269087412246	0	0.355456255411609	0	0.128541040150361	0.0945155937675148	0	0.015626322087333	0	0	0.022574982981095	0.166480196915792	0.0648424215947706	0	0	0	0.00559559576778056	0	0.0134147225191565	0.109825960063363	0.128541040150361	0.0231269087412246	0.0190103182869371	0.449971849179124	0.015626322087333
TCGA.BP.4759.01A	0	0.0219658034592184	0.242097852631818	0	0.149326827438992	0.0482680306525006	0	0.00401781782519601	0.0159590559869208	0	0.0246856844115001	0.268650026884862	0.0455733856752367	0	0	0	0.0502050355341729	0	0.00459667381091586	0.124653805688666	0.149326827438992	0.0219658034592184	0.0548017093450888	0.290365883284319	0.0199768738121168
TCGA.BP.4760.01A	0	0	0.162122974424147	0	0.152081623762196	0.0474323240164803	0.141846299979709	0	0	0	0	0.32779776440941	0	0	0	0	0.0703066360858633	0	0.0900453361980313	0.00836704112416359	0.152081623762196	0	0.160351972283895	0.209555298440627	0
TCGA.BP.4761.01A	0	0.023717704069075	0.156455959445349	0	0.107232329908164	0.0658657262945164	0.251142423258162	0	0	0	0	0	0.0351480603903133	0	0	0	0.0175738093085507	0	0.0196850215999629	0.323178965725906	0.107232329908164	0.023717704069075	0.0372588309085136	0.222321685739865	0
TCGA.BP.4762.01A	0.108574105630717	0	0.292064385153226	0	0.165883425094546	0.0300405710692026	0	0	0	0	0.0407686971735383	0.170893334376014	0.000165234548420444	0	0	0.00595027487497906	0.154171769409574	0	0	0.0314882026697827	0.165883425094546	0.108574105630717	0.154171769409574	0.322104956222429	0
TCGA.BP.4763.01A	0.00808855293802282	0	0.31124786720649	0	0.185766406848515	0.0347020215485714	0.0757128888734776	0	0	0	0.010362614353285	0.0868517261760467	0.0413681039854226	0	0	0.0457799535500713	0.132933289489237	0	0	0.0671865750308602	0.185766406848515	0.00808855293802282	0.132933289489237	0.345949888755061	0
TCGA.BP.4765.01A	0.00424440150514719	0	0.383763479815506	0	0.187267770912371	0.036318206221112	0.0114050987832042	0	0	0	0.0454553055176936	0.141228146774375	0	0	0	0.0437695157192152	0.138015512720772	0	0.00853256203060375	0	0.187267770912371	0.00424440150514719	0.146548074751376	0.420081686036618	0
TCGA.BP.4766.01A	0.0255548176826879	0	0.322532487009661	0	0.169664114584307	0.0466562613600595	0	0.0125889303552459	0.00781166374043003	0	0.0427383251872052	0.236329741528558	0.0286056463776205	0	0	0	0.0304207772652785	0	0.0100755691705102	0.0670216657384354	0.169664114584307	0.0255548176826879	0.0404963464357887	0.36918874836972	0.0204005940956759
TCGA.BP.4768.01A	0	0.00607083510237525	0.239195988209162	0	0.172815126217433	0.0628994560463491	0	0.012546504101615	0	0	0.019866526120939	0.0884577215231902	0.0170377081891009	0	0	0	0.020158828355512	0	0.0121455190961945	0.348805787038129	0.172815126217433	0.00607083510237525	0.0323043474517065	0.302095444255511	0.012546504101615
TCGA.BP.4769.01A	0	0.0169512732222619	0.186259977498207	0	0.167903849769019	0.0421715526086781	0.129727785697191	0	0	0	9.45514068842079e-05	0.330022413785342	0	0	0	0	0.0160974729306118	0	0.0340817462057219	0.0766893768760816	0.167903849769019	0.0169512732222619	0.0501792191363337	0.228431530106885	0
TCGA.BP.4770.01A	0	0	0.0827923868346583	0	0.14838571133584	0.0318505671868393	0.121318875520741	0	0	0	0.0206968874953051	0.0752204781607025	0.160773594563992	0.09142039260673	0	0	0.0465246325202093	0.00698373227792268	0	0.21403274149706	0.14838571133584	0	0.0465246325202093	0.114642954021498	0.00698373227792268
TCGA.BP.4771.01A	0.0209014175181369	0	0.179741357067884	0	0.0697458158049876	0.155047389675924	0	0.000201493317598032	0.0114314771674823	0	0.0253441212380071	0.162829519997732	0.13837432875261	0	0	0	0.0231070744897507	0	0	0.213276004969887	0.0697458158049876	0.0209014175181369	0.0231070744897507	0.334788746743808	0.0116329704850803
TCGA.BP.4774.01A	0	0.00824112332572645	0.397861592407426	0	0.194803133311102	0.0614330836347187	0	0.0129851298738996	0.0292625472849348	0	0.0242917465125199	0.0855201062018344	0.0147473386750699	0	0	0.0248726852577984	0.0523319754040395	0	0.0266769976237254	0.0669725404872056	0.194803133311102	0.00824112332572645	0.0790089730277649	0.459294676042145	0.0422476771588344
TCGA.BP.4775.01A	0	0.0136028402441654	0.359617161983019	0	0.184768832506265	0.0534220148255675	0	0.00544366336158186	0.0678527158650982	0	0.0823366364323455	0.132336320279077	0.0342741160449484	0	0	0	0.06291894467268	0	0.00342675378525214	0	0.184768832506265	0.0136028402441654	0.0663456984579321	0.413039176808587	0.0732963792266801
TCGA.BP.4776.01A	0	0	0.366434783201708	0	0.158765245248966	0.0525251040049834	0	0.00414923249817187	0	0	0.0420879262613175	0.126227222987277	0.0238737082071017	0	0	0	0.0933510361566645	0	0.0110902368479834	0.121495504585826	0.158765245248966	0	0.104441273004648	0.418959887206691	0.00414923249817187
TCGA.BP.4777.01A	0.0308106664293466	0	0.234532636884064	0	0.119134712488971	0.0858960678804061	0	0	0.0264903079785329	0	0.00979867499540913	0.327947549276161	0.0960242088369149	0	0	0	0.0644692481671096	0	0.00489592706308549	0	0.119134712488971	0.0308106664293466	0.0693651752301951	0.32042870476447	0.0264903079785329
TCGA.BP.4781.01A	0.0801407857891124	0	0.20750621959881	0	0.192510762999384	0.042481938687517	0.000682761902039071	0	0.00845170486690227	0	0.0319205907262089	0.18697817809751	0.0625876606850954	0	0	0	0.0873272890253409	0	0.0067093834088178	0.0927027242132622	0.192510762999384	0.0801407857891124	0.0940366724341587	0.249988158286327	0.00845170486690227
TCGA.BP.4782.01A	0	0.0011345756652118	0.245439445314312	0	0.117813153121265	0.0491543161117138	0.0435698666509028	0	0.0318984430852175	0	0.0454701319414766	0.216149074511959	0.0960450627753803	0	0	0	0.0727586416727996	0	0	0.0805672891497619	0.117813153121265	0.0011345756652118	0.0727586416727996	0.294593761426026	0.0318984430852175
TCGA.BP.4784.01A	0	0	0.234267833811014	0	0.167575584179422	0.041415150221922	0.206934812257781	0	0	0	0.0244954177238367	0.144901436521889	0	0	0	0.013669885508285	0.115052310458716	0	0.0297762253641127	0.0219113439530215	0.167575584179422	0	0.144828535822829	0.275682984032936	0
TCGA.BP.4787.01A	0.0805379029066137	0	0.151531295995013	0	0.128792106820557	0.039768931465204	0.0745618993804991	0	0.0222143020054857	0	0	0.178769160420894	0.09023962469438	0	0	0	0.0381585890685115	0	0.0115449297334971	0.183881257509345	0.128792106820557	0.0805379029066137	0.0497035188020086	0.191300227460217	0.0222143020054857
TCGA.BP.4789.01A	0.00506864071264543	0	0.369452321836609	0	0.214947227399236	0.0402342200095548	0.0311490114366131	0	0	0	0.0470956948905194	0.143583702835557	0.00618512137935898	0	0	0.0152887863701598	0.12191287224719	0	0.00508240088255585	0	0.214947227399236	0.00506864071264543	0.126995273129746	0.409686541846164	0
TCGA.BP.4790.01A	0.054570108761995	0	0.265416922057235	0	0.163953335420915	0.0629842030787854	0	0.00488070146741202	0.0125288670614434	0	0.0105819450612946	0.268529146115942	0.0462610635566697	0	0	0	0.0626397740747	0	0.0164486615629007	0.0312052717807068	0.163953335420915	0.054570108761995	0.0790884356376007	0.32840112513602	0.0174095685288554
TCGA.BP.4795.01A	0.0264781380875083	0	0.233372898394495	0	0.118576488609045	0.036551556296459	0.13973004944367	0	0	0	0	0.274179324872057	0	0	0	0	0.0745180980130942	0	0.0965934462836722	0	0.118576488609045	0.0264781380875083	0.171111544296766	0.269924454690954	0
TCGA.BP.4797.01A	0.0408874635913936	0	0.212034953930614	0	0.135361002008131	0.048535323657578	0.0261801790931131	0	0	0	0.0305895616376504	0.204445743676536	0.060735067678985	0	0	0	0.0905202070006113	0	0.046400627837248	0.10430986988814	0.135361002008131	0.0408874635913936	0.136920834837859	0.260570277588192	0
TCGA.BP.4798.01A	0.0464378927015432	0	0.185835359873516	0	0.0567356065325976	0.10192678222261	0	0	0.0354556875879133	0	0.023359469694845	0.0758729020161536	0.208197091172008	0	0	0	0.00909142246137587	0	0	0.257087785737437	0.0567356065325976	0.0464378927015432	0.00909142246137587	0.287762142096126	0.0354556875879133
TCGA.BP.4799.01A	0.0231383202065576	0	0.204427525834472	0	0.177315605361195	0.0476359186431812	0.0880563965730244	0	0.00269828641082513	0	0.00390466525227229	0.0725740688198139	0.0554986298200794	0	0	0.0326565873583652	0.130054684031947	0	0.0231906950157636	0.138848616672502	0.177315605361195	0.0231383202065576	0.153245379047711	0.252063444477653	0.00269828641082513
TCGA.BP.4801.01A	0.083479721170482	0	0.184032442967796	0	0.155706317955416	0.0468364787333727	0	0.00723492761802649	0.00335763716536984	0	0	0.430314159199081	0	0	0	0	0.0371510400453144	0	0.00518218078878215	0.0467050943563593	0.155706317955416	0.083479721170482	0.0423332208340966	0.230868921701169	0.0105925647833963
TCGA.BP.4803.01A	0.0213318065623599	0	0.247419857529731	0	0.20098141645344	0.0525459449659446	0	0.000115772562458343	0	0	0.0130138665752941	0.211917918602433	0.0224524525377324	0	0	0	0.0781850598638305	0	0.00566719866534644	0.14636870568143	0.20098141645344	0.0213318065623599	0.0838522585291769	0.299965802495676	0.000115772562458343
TCGA.BP.4804.01A	0.0528458424716832	0	0.255704577701007	0	0.120245402069437	0.0575973150785877	0	0	0.00492194396462815	0	0.0264595812342129	0.124141094114963	0.125249572144916	0	0	0	0.0370913811295554	0	0	0.19574329009101	0.120245402069437	0.0528458424716832	0.0370913811295554	0.313301892779595	0.00492194396462815
TCGA.BP.4807.01A	0.135659473374448	0	0.183881706824602	0	0.15386390610681	0.0374383779936268	0	0.00202079742871317	0	0	0.0391143736216232	0.200408830767195	0.00275815787835359	0	0	0	0.0777444720054459	0	0	0.167109903999183	0.15386390610681	0.135659473374448	0.0777444720054459	0.221320084818229	0.00202079742871317
TCGA.BP.4959.01A	0.0644693041767986	0	0.219076020425816	0	0.109487190010585	0.0476892880841559	0.0232327448143255	0	0.0121106084552927	0	0.0746072444682944	0.32385638689018	0.0180676049086275	0	0	0	0.0817068605768771	0	0.0256967471890478	0	0.109487190010585	0.0644693041767986	0.107403607765925	0.266765308509972	0.0121106084552927
TCGA.BP.4960.01A	0.0400887311261062	0	0.205795214620273	0	0.108113566935231	0.0486525676819511	0	0.0031082901419007	0	0	0.0306161559930142	0.0386136120467107	0.0828941430016164	0	0	0	0.00724706285069006	0	0.0100118072394309	0.424858848363076	0.108113566935231	0.0400887311261062	0.017258870090121	0.254447782302224	0.0031082901419007
TCGA.BP.4961.01A	0.0342183294135544	0	0.320701225619067	0	0.192497909439068	0.0363789284120457	0.0228432618461145	0	0.00941445612163274	0	0.043418647833378	0.187370331853074	0.00114921945028238	0	0	0.00197793900207437	0.150029751009709	0	0	0	0.192497909439068	0.0342183294135544	0.150029751009709	0.357080154031113	0.00941445612163274
TCGA.BP.4962.01A	0.00943582707761269	0	0.257549865726567	0	0.0991318854913783	0.0685218959769113	0	0	0.00503245534280787	0	0.0739139382872604	0.262259558115823	0.0667344250814265	0	0	0	0.0832833737793601	0	0.0316440290672085	0.0424927460536446	0.0991318854913783	0.00943582707761269	0.114927402846569	0.326071761703478	0.00503245534280787
TCGA.BP.4963.01A	0.0697659178661824	0	0.232849894790706	0	0.132375355038911	0.041251580291936	0	0.00354536704604732	0.0346534968694091	0	0.0239482022309241	0.178002049275279	0.0443670989445889	0	0	0	0.0435614073719791	0	0.00506618016591211	0.190613450108125	0.132375355038911	0.0697659178661824	0.0486275875378912	0.274101475082642	0.0381988639154564
TCGA.BP.4964.01A	0.00895076877088524	0	0.290266065960106	0	0.194736347475598	0.0502827675079129	0.0249980142443746	0	0.0155868068171356	0	0.0357574441091446	0.106988698649741	0.0393759131545107	0	0	0.00885432264123926	0.144224995059469	0	0	0.0799778556098831	0.194736347475598	0.00895076877088524	0.144224995059469	0.340548833468019	0.0155868068171356
TCGA.BP.4965.01A	0.0531260085647001	0	0.32761754749183	0	0.164812413080531	0.0371976977088484	0	0	0	0	0.0611023607827288	0.151552149114722	0.0135423981841148	0	0	0	0.103100955856377	0	0	0.0879484692161475	0.164812413080531	0.0531260085647001	0.103100955856377	0.364815245200678	0
TCGA.BP.4967.01A	0	0.0143140136773676	0.168427643643817	0	0.123228575855103	0.0590716448104724	0.0185582857145772	0	0.0134814920761596	0	0.0485594256116304	0.183369343908226	0.0323671692734782	0	0	0	0.0249833056105693	0	0.0286017623981356	0.285037337420464	0.123228575855103	0.0143140136773676	0.0535850680087049	0.227499288454289	0.0134814920761596
TCGA.BP.4968.01A	0	0	0.305173398360487	0	0.105860065931115	0.0758505661118733	0.0102848787381786	0	0	0	0.0781041595833257	0.14147919949087	0.0672844220410792	0	0	0	0.0734065931767807	0	0.010664406762897	0.131892309803394	0.105860065931115	0	0.0840709999396777	0.38102396447236	0
TCGA.BP.4969.01A	0	0.0347921677436257	0.365857098914516	0	0.113955829968727	0.0438647624064238	0.0194487220386498	0	0.0212786843190333	0	0.046126842917673	0.158963098404522	0.0365809221005473	0	0	0	0.107459006709912	0	0.0516728644763713	0	0.113955829968727	0.0347921677436257	0.159131871186283	0.40972186132094	0.0212786843190333
TCGA.BP.4970.01A	0.0786671921666001	0	0.321978626863987	0	0.136430405473918	0.0438302325992336	0	0	0	0	0.0285410456815716	0.154884082527086	0.0685476691404602	0	0	0	0.081597148766779	0	0	0.0855235967803642	0.136430405473918	0.0786671921666001	0.081597148766779	0.365808859463221	0
TCGA.BP.4971.01A	0	0.00131328298083313	0.26455395116604	0	0.12203215043104	0.032847622099933	0	0	0.0128263703280142	0	0.032154955303067	0.293634659067312	0.10820586570727	0	0	0	0.0619772851703882	0	0	0.0704538577461023	0.12203215043104	0.00131328298083313	0.0619772851703882	0.297401573265973	0.0128263703280142
TCGA.BP.4972.01A	0.0981355970622434	0	0.177414612448992	0	0.146719993997803	0.037129525062177	0	0	0.01043866207291	0	0.03443590662475	0.402067339749964	0.0054001202722687	0	0	0	0.0882582427088919	0	0	0	0.146719993997803	0.0981355970622434	0.0882582427088919	0.214544137511169	0.01043866207291
TCGA.BP.4973.01A	0	0.00180362618947807	0.350057052548267	0	0.191874798480563	0.0645438852640334	0	0.00704626872222879	0.022021700067067	0	0.0403746304910085	0.0947378757966871	0.0465155506589876	0	0	0	0.0959810376688939	0	0.00713698303418872	0.077906591078597	0.191874798480563	0.00180362618947807	0.103118020703083	0.4146009378123	0.0290679687892958
TCGA.BP.4974.01A	0.013993897295728	0	0.320155971401732	0	0.215840397078142	0.0362545653044447	0.0302167347995712	0	0	0	0.0546910860884396	0.107125219612817	0.00223857449988385	0	0	0.0182278926838667	0.175316115445381	0	0.00322744985968371	0.0227120959303107	0.215840397078142	0.013993897295728	0.178543565305065	0.356410536706177	0
TCGA.BP.4975.01A	0.0659085318285612	0	0.294797462664879	0	0.199246294472146	0.0422326864900584	0.00396724777453028	0	0	0	0.0434179964189067	0.151087886744258	0.00347280976871596	0	0	0.013697599710757	0.127133440265896	0	0.000112523269428715	0.0549255205918619	0.199246294472146	0.0659085318285612	0.127245963535325	0.337030149154937	0
TCGA.BP.4976.01A	0.0108105245906385	0	0.387704219808951	0	0.167002632395787	0.0440215495525518	0.00498873634360637	0	0.0148992479812609	0	0.0801212702876578	0.0936653873660164	0.0152085782999774	0	0	0	0.135656215536521	0	0.0391269870373305	0.00679465079970057	0.167002632395787	0.0108105245906385	0.174783202573851	0.431725769361503	0.0148992479812609
TCGA.BP.4977.01A	0.0207977802986269	0	0.275169803778043	0	0.130285296253724	0.0505266657838984	0.0132453447418234	0	0.0175352018550393	0	0.053672728710825	0.136536164339427	0.0329049421909392	0	0	0	0.0655556304460512	0	0.000934426231425047	0.202836015370179	0.130285296253724	0.0207977802986269	0.0664900566774762	0.325696469561941	0.0175352018550393
TCGA.BP.4981.01A	0.00839268404630489	0	0.385613167937552	0	0.110298669767812	0.0544102161689959	0	0.00159826987588818	0	0	0.0116390210771333	0.112648743456197	0.0658458171339755	0	0	0	0.0318775471145589	0	0	0.217675863421583	0.110298669767812	0.00839268404630489	0.0318775471145589	0.440023384106548	0.00159826987588818
TCGA.BP.4982.01A	0.0593814929537878	0	0.370247471827514	0	0.181122543485954	0.0415146225307047	0	0.00117348541508759	0.00770225772195489	0	0.0409192673910901	0.171818825892917	0.0186289502560556	0	0	0.00143261226862582	0.106058470256308	0	0	0	0.181122543485954	0.0593814929537878	0.106058470256308	0.411762094358219	0.00887574313704248
TCGA.BP.4983.01A	0.0649403100746763	0	0.211335190899288	0	0.0822547592904448	0.0683011389669273	0.0633188138719706	0	0.0101086196233969	0	0.00832230994729575	0.255747145279988	0.101257146634905	0	0	0	0.128178508508941	0	0.00623605690216553	0	0.0822547592904448	0.0649403100746763	0.134414565411107	0.279636329866215	0.0101086196233969
TCGA.BP.4985.01A	0	0.00914093157161919	0.251788587871561	0	0.16811754236275	0.0613526729669253	0.203770429560404	0	0	0	0.105473270636498	0.0560788988897935	0.0237983312194524	0	0	0	0.0730394412653878	0	0	0.0474398936556093	0.16811754236275	0.00914093157161919	0.0730394412653878	0.313141260838486	0
TCGA.BP.4986.01A	0.0664908067276263	0	0.280220580262502	0	0.198326393701747	0.0490082768628595	0.0230899104249263	0	0	0	0.0404666104063442	0.105301376129524	0.0365886365687881	0	0	0	0.0911415969445193	0	0	0.109365811971165	0.198326393701747	0.0664908067276263	0.0911415969445193	0.329228857125362	0
TCGA.BP.4987.01A	0	0	0.341149440645571	0	0.195535184170564	0.0562425096311358	0	0.00601489330347905	0	0	0.0324856239991251	0.128659834608007	0.0284074058349367	0	0	0	0.11943163986214	0	0	0.0920734679450417	0.195535184170564	0	0.11943163986214	0.397391950276707	0.00601489330347905
TCGA.BP.4989.01A	0.0397391364103285	0	0.228193181053267	0	0.0721284128983709	0.124306611462786	0	0	0.0368207768064542	0	0.0122764310951396	0.260773941988664	0.109126308803094	0	0	0	0.0653284574520398	0	0	0.0513067420298568	0.0721284128983709	0.0397391364103285	0.0653284574520398	0.352499792516053	0.0368207768064542
TCGA.BP.4991.01A	0.0215599572019637	0	0.300452032997539	0	0.197957599636299	0.0406039330842957	0	0	0	0	0.046291067782016	0.193937118340745	0.00743915453732697	0	0	0	0.102987173951698	0	0	0.0887719624681169	0.197957599636299	0.0215599572019637	0.102987173951698	0.341055966081835	0
TCGA.BP.4992.01A	0	0.0245805322363714	0.255405673970732	0	0.0532827622255591	0.0686578976970979	0.0816619547650886	0	0	0	0	0.0901585102784763	0.111085468081352	0	0	0	0	0	0	0.315167200745323	0.0532827622255591	0.0245805322363714	0	0.32406357166783	0
TCGA.BP.4993.01A	0.00701288944687811	0	0.359591806472604	0	0.1631770962315	0.0642221505118082	0	0.00624052931642655	0	0	0.0257851619851955	0.230795448771291	0.0254399114570055	0	0	0.0182725207218329	0.0584701109565107	0	0.00244702240314216	0.0385453517258057	0.1631770962315	0.00701288944687811	0.0609171333596529	0.423813956984412	0.00624052931642655
TCGA.BP.4994.01A	0.00568014524496646	0	0.390968392821512	0	0.144471675047544	0.0292864676503888	0.0712665628381104	0	0.000591617790467541	0	0.0745006619093798	0.199548404651008	0	0	0	0	0.0640339734389948	0	0.0196520986076279	0	0.144471675047544	0.00568014524496646	0.0836860720466227	0.420254860471901	0.000591617790467541
TCGA.BP.4995.01A	0.00910973054890968	0	0.365300251424362	0	0.152067841043664	0.0360083715472412	0.0484578992409309	0	0	0	0.0711708539680967	0.216264296084112	0	0	0	0	0.0874284309785246	0	0.0141923251641593	0	0.152067841043664	0.00910973054890968	0.101620756142684	0.401308622971603	0
TCGA.BP.4998.01A	0.0912934228215819	0	0.238696648186208	0	0.161508637182246	0.0406899552144724	0	0	0	0	0.0359946289543068	0.130525412673864	0.0277620301429419	0	0	0	0.092821803922231	0	0.00634867090541444	0.174358789996733	0.161508637182246	0.0912934228215819	0.0991704748276454	0.27938660340068	0
TCGA.BP.4999.01A	0	0.0333469817316579	0.258459631006611	0	0.180927486295043	0.0360839914522754	0	0	0.206980384858064	0	0.0371758638118882	0.0945673496163156	0	0	0	0.0602727264743344	0.0921855847538106	0	0	0	0.180927486295043	0.0333469817316579	0.0921855847538106	0.294543622458886	0.206980384858064
TCGA.BP.5000.01A	0.0131316527918465	0	0.293198139570862	0	0.112939610289703	0.0610186175602106	0.0462094601228944	0	0	0	0.0118391223064971	0.136304684745954	0.052169332546216	0	0	0	0.0261124987058809	0	0	0.247076881359935	0.112939610289703	0.0131316527918465	0.0261124987058809	0.354216757131073	0
TCGA.BP.5001.01A	0	0.0353150761782026	0.407017833613995	0	0.0750790533222121	0.0685496420920387	0	0.0106656446902551	0	0	0.0377554951713287	0.147921846341798	0.0402411045252866	0	0	0	0.00684698581128157	0	0.0101178878053298	0.160489430448272	0.0750790533222121	0.0353150761782026	0.0169648736166114	0.475567475706034	0.0106656446902551
TCGA.BP.5004.01A	0	0.0103068323482961	0.345399413037437	0	0.148575541497535	0.0585794617342866	0	0	0.113148108606127	0	0.0938605325793623	0.109659370901493	0.0735452754296481	0	0	0	0.0469254638658147	0	0	0	0.148575541497535	0.0103068323482961	0.0469254638658147	0.403978874771724	0.113148108606127
TCGA.BP.5006.01A	0.0166478378500995	0	0.387182876470954	0	0.191516733494417	0.0465872220599796	0.00785072817066795	0.00558600835316518	0	0	0.0436292742819157	0.108490067887668	0.0157456672161093	0	0	0.0138925664858361	0.111778338144634	0	0.0151427660869082	0.0359499134976457	0.191516733494417	0.0166478378500995	0.126921104231542	0.433770098530934	0.00558600835316518
TCGA.BP.5007.01A	0	0.0183052467744709	0.321847394638454	0	0.15748604983576	0.0623973522409983	0	0	0.0320530865505173	0	0.0670311343994773	0.119637084654866	0.0420971541648869	0	0	0	0.0686087570491887	0	0	0.110536739691381	0.15748604983576	0.0183052467744709	0.0686087570491887	0.384244746879452	0.0320530865505173
TCGA.BP.5008.01A	0.0129188812997254	0	0.283887513269648	0	0.216472767710733	0.0588690098760979	0.0228722933490277	0	0.00678826595462864	0	0.0252489461274725	0.171671725271671	0.0289485144667089	0	0	0.0256307867335701	0.0983680044945106	0	0.00263038232333934	0.0456929091228664	0.216472767710733	0.0129188812997254	0.10099838681785	0.342756523145746	0.00678826595462864
TCGA.BP.5009.01A	0.0935766597479406	0	0.200005031425827	0	0.125900594086937	0.0558119473776171	0	0.00564782924734163	0	0	0.0234194619953034	0.114654013516059	0.0564233612152677	0	0	0	0.0251678584632981	0	0	0.299393242924409	0.125900594086937	0.0935766597479406	0.0251678584632981	0.255816978803444	0.00564782924734163
TCGA.BP.5010.01A	0	0.000645968382915166	0.230784606994768	0	0.138037278095019	0.059228530316686	0.0334849988700975	0	0	0	0.00212237716342682	0.153243795662072	0.0583009608364914	0	0	0	0.0153202486036903	0	0.0139438596100024	0.294887375464831	0.138037278095019	0.000645968382915166	0.0292641082136927	0.290013137311454	0
TCGA.BP.5168.01A	0	0	0.307039059127908	0	0.184447223923109	0.0587708756862426	0	0.00835298549711445	0	0	0.0525652497980313	0.154538452349943	0.0162585179315728	0	0	0	0.0706910835035609	0	0.00213412677166305	0.145202425410855	0.184447223923109	0	0.072825210275224	0.365809934814151	0.00835298549711445
